longitude,latitude,aver_price,latlon
116.43942,40.072066,89.3,"116.43942,40.072066"
116.188426,39.935915,68.8,"116.188426,39.935915"
116.685781,39.944456,72.5,"116.685781,39.944456"
116.476134,39.8981,222.2,"116.476134,39.8981"
116.484508,39.93403,124.4,"116.484508,39.93403"
116.369475,40.069842,82.8,"116.369475,40.069842"
116.407943,39.714557,39.3,"116.407943,39.714557"
116.348211,39.909325,117.9,"116.348211,39.909325"
116.121677,39.896688,49.4,"116.121677,39.896688"
116.343714,39.996907,197.3,"116.343714,39.996907"
116.665897,39.873868,64.3,"116.665897,39.873868"
116.28512,39.888524,76.3,"116.28512,39.888524"
116.43942,40.072066,60.5,"116.43942,40.072066"
116.559856,39.972841,59.4,"116.559856,39.972841"
116.421876,40.008585,100.0,"116.421876,40.008585"
116.378016,39.908815,203.1,"116.378016,39.908815"
116.241953,39.85183,57.1,"116.241953,39.85183"
116.430723,39.888924,100.0,"116.430723,39.888924"
116.270772,39.931256,114.0,"116.270772,39.931256"
116.674754,40.133443,47.0,"116.674754,40.133443"
116.481385,39.874867,90.2,"116.481385,39.874867"
116.245126,39.92932,145.3,"116.245126,39.92932"
116.336918,39.893507,93.3,"116.336918,39.893507"
116.521988,39.927428,131.8,"116.521988,39.927428"
116.339803,40.085341,103.0,"116.339803,40.085341"
116.529843,39.934036,164.1,"116.529843,39.934036"
116.456721,39.979209,101.1,"116.456721,39.979209"
116.236519,39.898977,95.2,"116.236519,39.898977"
116.381079,39.945346,129.3,"116.381079,39.945346"
116.202321,39.936458,78.2,"116.202321,39.936458"
116.18749,39.731011,80.0,"116.18749,39.731011"
116.466526,39.806206,61.2,"116.466526,39.806206"
116.501885,39.961933,88.8,"116.501885,39.961933"
116.274117,40.225828,111.1,"116.274117,40.225828"
116.461498,39.954426,202.7,"116.461498,39.954426"
116.529599,39.950025,151.3,"116.529599,39.950025"
116.125988,39.926379,40.3,"116.125988,39.926379"
116.302098,39.823538,133.7,"116.302098,39.823538"
116.390657,39.991903,111.5,"116.390657,39.991903"
116.111318,39.949921,44.8,"116.111318,39.949921"
116.427853,39.966824,138.3,"116.427853,39.966824"
116.521774,39.94004,111.7,"116.521774,39.94004"
116.364538,39.957757,130.9,"116.364538,39.957757"
116.322924,39.858272,100.0,"116.322924,39.858272"
116.346988,40.035114,109.4,"116.346988,40.035114"
116.678194,40.129754,50.0,"116.678194,40.129754"
116.456795,39.973905,128.6,"116.456795,39.973905"
116.429293,39.872461,117.4,"116.429293,39.872461"
116.419561,40.063693,85.7,"116.419561,40.063693"
116.340034,39.885855,88.5,"116.340034,39.885855"
116.379698,39.848129,81.9,"116.379698,39.848129"
116.612765,39.905006,67.4,"116.612765,39.905006"
116.233846,39.905003,69.0,"116.233846,39.905003"
116.27885,40.019924,147.7,"116.27885,40.019924"
116.381113,40.01678,112.9,"116.381113,40.01678"
116.640671,39.901842,58.1,"116.640671,39.901842"
116.497855,39.809567,90.4,"116.497855,39.809567"
116.692994,39.910567,90.9,"116.692994,39.910567"
116.340795,39.960325,104.7,"116.340795,39.960325"
116.362306,40.035119,82.9,"116.362306,40.035119"
116.348013,39.916205,113.6,"116.348013,39.916205"
116.375715,39.838257,125.0,"116.375715,39.838257"
116.411174,40.009768,53.4,"116.411174,40.009768"
116.675955,40.037646,35.2,"116.675955,40.037646"
116.429248,39.940483,191.7,"116.429248,39.940483"
116.465491,39.901678,181.8,"116.465491,39.901678"
116.548519,40.093258,124.4,"116.548519,40.093258"
116.47773,40.002156,164.9,"116.47773,40.002156"
116.417395,39.981069,139.5,"116.417395,39.981069"
116.453086,39.898397,117.2,"116.453086,39.898397"
116.685959,39.937078,45.1,"116.685959,39.937078"
116.145449,39.752604,32.3,"116.145449,39.752604"
116.350008,39.898877,77.4,"116.350008,39.898877"
116.351995,39.801868,54.3,"116.351995,39.801868"
116.618165,40.128397,115.4,"116.618165,40.128397"
116.655952,39.893658,70.0,"116.655952,39.893658"
116.539213,39.809112,92.9,"116.539213,39.809112"
116.416637,40.111858,51.3,"116.416637,40.111858"
116.432809,39.96858,105.7,"116.432809,39.96858"
116.445474,40.05627,101.5,"116.445474,40.05627"
116.220283,40.043636,66.7,"116.220283,40.043636"
116.470683,39.87738,85.4,"116.470683,39.87738"
116.348786,39.799417,65.2,"116.348786,39.799417"
116.438842,39.89084,78.8,"116.438842,39.89084"
116.472485,39.938198,170.3,"116.472485,39.938198"
116.329938,39.694097,62.3,"116.329938,39.694097"
116.422099,40.050196,93.0,"116.422099,40.050196"
116.415714,39.993021,140.9,"116.415714,39.993021"
116.567799,39.909436,89.6,"116.567799,39.909436"
116.414421,40.053513,76.4,"116.414421,40.053513"
116.347678,39.968942,118.4,"116.347678,39.968942"
116.419576,39.948631,156.2,"116.419576,39.948631"
116.249967,40.227856,43.8,"116.249967,40.227856"
116.387118,39.960732,147.1,"116.387118,39.960732"
116.28512,39.888524,65.2,"116.28512,39.888524"
116.11415,39.891953,40.7,"116.11415,39.891953"
116.383332,39.962892,108.8,"116.383332,39.962892"
116.358132,40.09707,87.1,"116.358132,40.09707"
116.594801,39.928019,82.1,"116.594801,39.928019"
116.429964,39.871012,243.9,"116.429964,39.871012"
116.267545,39.925742,75.0,"116.267545,39.925742"
116.476447,39.903804,132.7,"116.476447,39.903804"
116.212774,39.767185,53.8,"116.212774,39.767185"
116.45831,39.923422,188.9,"116.45831,39.923422"
116.347204,39.741827,56.0,"116.347204,39.741827"
116.469531,39.88522,93.8,"116.469531,39.88522"
116.446995,39.961109,131.0,"116.446995,39.961109"
116.70268,39.917501,42.7,"116.70268,39.917501"
116.497474,39.810115,112.2,"116.497474,39.810115"
116.131369,39.908921,61.6,"116.131369,39.908921"
116.121338,39.964122,57.5,"116.121338,39.964122"
116.490525,39.97146,147.4,"116.490525,39.97146"
116.622063,39.931519,125.0,"116.622063,39.931519"
116.397236,39.864463,80.6,"116.397236,39.864463"
116.257104,39.873962,85.4,"116.257104,39.873962"
116.529466,39.928033,223.7,"116.529466,39.928033"
116.348379,39.898284,101.4,"116.348379,39.898284"
116.4471,39.879796,91.7,"116.4471,39.879796"
116.37555,40.042102,81.1,"116.37555,40.042102"
116.303716,39.893284,94.9,"116.303716,39.893284"
116.473966,39.93234,151.4,"116.473966,39.93234"
116.325206,39.767638,56.6,"116.325206,39.767638"
116.477847,39.99302,108.3,"116.477847,39.99302"
116.108486,39.944281,56.4,"116.108486,39.944281"
116.239132,39.906502,116.3,"116.239132,39.906502"
